No,Year,Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Diameter (nm),Size_in_Water (nm),Size_in_Medium (nm),Zeta_in_Water (mV),Zeta_in_Medium (mV),Cell_Type,No_of_Cells (cells/well),Human_Animal,Cell_Source,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Time (hr),Concentration (ug/ml),Test,Test_Indicator,Aspect_Ratio,Cell_Viability (%),PDI,Article_ID,DOI
106,2014,IronOxide,I,Sphere,PEG,Thermal Decomposition,NA,18,120,NA,NA,NA,MDCK,10000,A,Dog,Kidney,Epithelial,Adult,L,24,400,MTT,TetrazoliumSalt,NA,38,NA,4,10.1002/jbm.b.33068
107,2014,IronOxide,I,Sphere,PEG,Thermal Decomposition,NA,18,120,NA,NA,NA,MDCK,10000,A,Dog,Kidney,Epithelial,Adult,L,24,500,MTT,TetrazoliumSalt,NA,34.923,NA,4,10.1002/jbm.b.33068
108,2014,IronOxide,I,Sphere,PEG,Thermal Decomposition,NA,18,120,NA,NA,NA,MDCK,10000,A,Dog,Kidney,Epithelial,Adult,L,24,100,MTT,TetrazoliumSalt,NA,89.986,NA,4,10.1002/jbm.b.33068
109,2014,IronOxide,I,Sphere,PEG,Thermal Decomposition,NA,18,120,NA,NA,NA,MDCK,10000,A,Dog,Kidney,Epithelial,Adult,L,24,200,MTT,TetrazoliumSalt,NA,80.245,NA,4,10.1002/jbm.b.33068
110,2014,IronOxide,I,Sphere,PEG,Thermal Decomposition,NA,18,120,NA,NA,NA,MDCK,10000,A,Dog,Kidney,Epithelial,Adult,L,24,300,MTT,TetrazoliumSalt,NA,31.916,NA,4,10.1002/jbm.b.33068
111,2014,IronOxide,I,Sphere,PEG,Thermal Decomposition,NA,18,120,NA,NA,NA,MDCK,10000,A,Dog,Kidney,Epithelial,Adult,L,24,400,MTT,TetrazoliumSalt,NA,30.043,NA,4,10.1002/jbm.b.33068
112,2014,IronOxide,I,Sphere,PEG,Thermal Decomposition,NA,18,120,NA,NA,NA,MDCK,10000,A,Dog,Kidney,Epithelial,Adult,L,24,500,MTT,TetrazoliumSalt,NA,30.043,NA,4,10.1002/jbm.b.33068
113,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,97.16,NA,5,10.1007/s10856-012-4716-1
114,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,86.296,NA,5,10.1007/s10856-012-4716-1
115,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,55.802,NA,5,10.1007/s10856-012-4716-1
116,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,99.256,NA,5,10.1007/s10856-012-4716-1
117,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,87.593,NA,5,10.1007/s10856-012-4716-1
118,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,71.712,NA,5,10.1007/s10856-012-4716-1
119,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,95.11,NA,5,10.1007/s10856-012-4716-1
120,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,87.164,NA,5,10.1007/s10856-012-4716-1
121,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,54.156,NA,5,10.1007/s10856-012-4716-1
122,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,96.429,NA,5,10.1007/s10856-012-4716-1
123,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,92.989,NA,5,10.1007/s10856-012-4716-1
124,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,67.857,NA,5,10.1007/s10856-012-4716-1
125,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,99.383,NA,5,10.1007/s10856-012-4716-1
126,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,70,NA,5,10.1007/s10856-012-4716-1
127,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,48.642,NA,5,10.1007/s10856-012-4716-1
128,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,99.256,NA,5,10.1007/s10856-012-4716-1
129,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,82.878,NA,5,10.1007/s10856-012-4716-1
130,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,77.916,NA,5,10.1007/s10856-012-4716-1
131,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,93.521,NA,5,10.1007/s10856-012-4716-1
132,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,78.24,NA,5,10.1007/s10856-012-4716-1
133,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,48.533,NA,5,10.1007/s10856-012-4716-1
134,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,93.651,NA,5,10.1007/s10856-012-4716-1
135,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,83.73,NA,5,10.1007/s10856-012-4716-1
136,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,71.825,NA,5,10.1007/s10856-012-4716-1
137,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,99.383,NA,5,10.1007/s10856-012-4716-1
138,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,83.951,NA,5,10.1007/s10856-012-4716-1
139,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,59.506,NA,5,10.1007/s10856-012-4716-1
140,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,98.511,NA,5,10.1007/s10856-012-4716-1
141,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,94.169,NA,5,10.1007/s10856-012-4716-1
142,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,77.171,NA,5,10.1007/s10856-012-4716-1
143,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,99.389,NA,5,10.1007/s10856-012-4716-1
144,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,92.176,NA,5,10.1007/s10856-012-4716-1
145,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,63.692,NA,5,10.1007/s10856-012-4716-1
146,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,98.28,NA,5,10.1007/s10856-012-4716-1
147,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,93.519,NA,5,10.1007/s10856-012-4716-1
148,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,75.529,NA,5,10.1007/s10856-012-4716-1
149,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,98.395,NA,5,10.1007/s10856-012-4716-1
150,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,87.778,NA,5,10.1007/s10856-012-4716-1
151,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,66.667,NA,5,10.1007/s10856-012-4716-1
152,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,98.387,NA,5,10.1007/s10856-012-4716-1
153,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,91.935,NA,5,10.1007/s10856-012-4716-1
154,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,78.164,NA,5,10.1007/s10856-012-4716-1
155,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,96.21,NA,5,10.1007/s10856-012-4716-1
156,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,88.875,NA,5,10.1007/s10856-012-4716-1
157,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,72.983,NA,5,10.1007/s10856-012-4716-1
158,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,97.354,NA,5,10.1007/s10856-012-4716-1
159,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,92.063,NA,5,10.1007/s10856-012-4716-1
160,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,MTT,TetrazoliumSalt,NA,78.175,NA,5,10.1007/s10856-012-4716-1
161,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,12,NA,Live/Dead,CalceinAM,NA,90.617,NA,5,10.1007/s10856-012-4716-1
162,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,75.802,NA,5,10.1007/s10856-012-4716-1
163,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,48,NA,Live/Dead,CalceinAM,NA,55.556,NA,5,10.1007/s10856-012-4716-1
164,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,72,NA,Live/Dead,CalceinAM,NA,34.568,NA,5,10.1007/s10856-012-4716-1
165,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,96,NA,Live/Dead,CalceinAM,NA,22.963,NA,5,10.1007/s10856-012-4716-1
166,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,12,NA,Live/Dead,CalceinAM,NA,93.223,NA,5,10.1007/s10856-012-4716-1
167,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,87.414,NA,5,10.1007/s10856-012-4716-1
168,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,48,NA,Live/Dead,CalceinAM,NA,71.369,NA,5,10.1007/s10856-012-4716-1
169,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,72,NA,Live/Dead,CalceinAM,NA,54.633,NA,5,10.1007/s10856-012-4716-1
170,2012,Bi,I,Sphere,None,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,96,NA,Live/Dead,CalceinAM,NA,45.92,NA,5,10.1007/s10856-012-4716-1
171,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,12,NA,Live/Dead,CalceinAM,NA,91.111,NA,5,10.1007/s10856-012-4716-1
172,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,69.63,NA,5,10.1007/s10856-012-4716-1
173,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,48,NA,Live/Dead,CalceinAM,NA,48.519,NA,5,10.1007/s10856-012-4716-1
174,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,72,NA,Live/Dead,CalceinAM,NA,22.346,NA,5,10.1007/s10856-012-4716-1
175,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,96,NA,Live/Dead,CalceinAM,NA,5.8025,NA,5,10.1007/s10856-012-4716-1
176,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,12,NA,Live/Dead,CalceinAM,NA,92.531,NA,5,10.1007/s10856-012-4716-1
177,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,82.434,NA,5,10.1007/s10856-012-4716-1
178,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,48,NA,Live/Dead,CalceinAM,NA,69.848,NA,5,10.1007/s10856-012-4716-1
179,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,72,NA,Live/Dead,CalceinAM,NA,58.091,NA,5,10.1007/s10856-012-4716-1
180,2012,Bi,I,Sphere,NH2,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,96,NA,Live/Dead,CalceinAM,NA,34.44,NA,5,10.1007/s10856-012-4716-1
181,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,12,NA,Live/Dead,CalceinAM,NA,92.593,NA,5,10.1007/s10856-012-4716-1
182,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,83.951,NA,5,10.1007/s10856-012-4716-1
183,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,48,NA,Live/Dead,CalceinAM,NA,59.259,NA,5,10.1007/s10856-012-4716-1
184,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,72,NA,Live/Dead,CalceinAM,NA,46.914,NA,5,10.1007/s10856-012-4716-1
185,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,96,NA,Live/Dead,CalceinAM,NA,32.593,NA,5,10.1007/s10856-012-4716-1
186,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,12,NA,Live/Dead,CalceinAM,NA,94.053,NA,5,10.1007/s10856-012-4716-1
187,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,93.776,NA,5,10.1007/s10856-012-4716-1
188,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,48,NA,Live/Dead,CalceinAM,NA,77.04,NA,5,10.1007/s10856-012-4716-1
189,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,72,NA,Live/Dead,CalceinAM,NA,63.209,NA,5,10.1007/s10856-012-4716-1
190,2012,Bi,I,Sphere,Silica,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,96,NA,Live/Dead,CalceinAM,NA,56.708,NA,5,10.1007/s10856-012-4716-1
191,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,12,NA,Live/Dead,CalceinAM,NA,90.617,NA,5,10.1007/s10856-012-4716-1
192,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,24,NA,Live/Dead,CalceinAM,NA,85.185,NA,5,10.1007/s10856-012-4716-1
193,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,48,NA,Live/Dead,CalceinAM,NA,66.173,NA,5,10.1007/s10856-012-4716-1
194,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,72,NA,Live/Dead,CalceinAM,NA,54.815,NA,5,10.1007/s10856-012-4716-1
195,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,HeLa,20000,H,Human,Cervix,Epithelial,Adult,L,96,NA,Live/Dead,CalceinAM,NA,46.173,NA,5,10.1007/s10856-012-4716-1
196,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,12,NA,Live/Dead,CalceinAM,NA,95.021,NA,5,10.1007/s10856-012-4716-1
197,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,24,NA,Live/Dead,CalceinAM,NA,91.425,NA,5,10.1007/s10856-012-4716-1
198,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,48,NA,Live/Dead,CalceinAM,NA,77.87,NA,5,10.1007/s10856-012-4716-1
199,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,72,NA,Live/Dead,CalceinAM,NA,66.667,NA,5,10.1007/s10856-012-4716-1
200,2012,Bi,I,Sphere,PEG,Precipitation,NA,20,NA,NA,NA,NA,MG-63,20000,H,Human,Bone,Fibroblast,Adult,L,96,NA,Live/Dead,CalceinAM,NA,54.08,NA,5,10.1007/s10856-012-4716-1
201,2010,Au,I,Sphere,None,Chemical Reduction,Positive,2,9.31,NA,24.4,NA,BEC,15000,H,Human,Lung,Epithelial,Adult,P,24,NA,MTS,TetrazoliumSalt,NA,28.349,NA,6,10.1021/nl101140t
202,2010,Au,I,Sphere,None,Chemical Reduction,Positive,2,9.31,NA,24.4,NA,ASM,15000,H,Human,Lung,Spindle,Adult,P,24,NA,MTS,TetrazoliumSalt,NA,54.984,NA,6,10.1021/nl101140t
203,2010,Au,I,Sphere,None,Chemical Reduction,Positive,2,9.31,NA,24.4,NA,BEC,15000,H,Human,Lung,Epithelial,Adult,P,24,NA,MTS,TetrazoliumSalt,NA,24.611,NA,6,10.1021/nl101140t
204,2010,Au,I,Sphere,None,Chemical Reduction,Positive,2,9.31,NA,24.4,NA,ASM,15000,H,Human,Lung,Spindle,Adult,P,24,NA,MTS,TetrazoliumSalt,NA,30.218,NA,6,10.1021/nl101140t
205,2010,Au,I,Sphere,None,Chemical Reduction,Positive,2,9.31,NA,24.4,NA,BEC,15000,H,Human,Lung,Epithelial,Adult,P,24,NA,MTS,TetrazoliumSalt,NA,21.028,NA,6,10.1021/nl101140t
206,2010,Au,I,Sphere,None,Chemical Reduction,Positive,2,9.31,NA,24.4,NA,ASM,15000,H,Human,Lung,Spindle,Adult,P,24,NA,MTS,TetrazoliumSalt,NA,19.938,NA,6,10.1021/nl101140t
207,2012,Ag,I,Sphere,CKK,Precipitation,NA,20,NA,NA,NA,NA,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,5,CellTiterBlue,AlamarBlue,NA,88.421,NA,7,10.1007/s00204-012-0840-4
208,2012,Ag,I,Sphere,CKK,Precipitation,NA,20,NA,NA,NA,NA,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,30,5,CellTiterBlue,AlamarBlue,NA,78.421,NA,7,10.1007/s00204-012-0840-4
209,2012,Ag,I,Sphere,CKK,Precipitation,NA,20,NA,NA,NA,NA,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,48,5,CellTiterBlue,AlamarBlue,NA,39.737,NA,7,10.1007/s00204-012-0840-4
210,2012,Ag,I,Sphere,CKK,Precipitation,NA,20,NA,NA,NA,NA,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,10,CellTiterBlue,AlamarBlue,NA,68.158,NA,7,10.1007/s00204-012-0840-4
211,2012,Ag,I,Sphere,CKK,Precipitation,NA,20,NA,NA,NA,NA,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,30,10,CellTiterBlue,AlamarBlue,NA,49.737,NA,7,10.1007/s00204-012-0840-4
212,2012,Ag,I,Sphere,CKK,Precipitation,NA,20,NA,NA,NA,NA,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,48,10,CellTiterBlue,AlamarBlue,NA,24.474,NA,7,10.1007/s00204-012-0840-4
213,2012,Ag,I,Sphere,CKK,Precipitation,NA,20,NA,NA,NA,NA,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,25,CellTiterBlue,AlamarBlue,NA,33.947,NA,7,10.1007/s00204-012-0840-4
214,2012,Ag,I,Sphere,CKK,Precipitation,NA,20,NA,NA,NA,NA,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,30,25,CellTiterBlue,AlamarBlue,NA,5.5263,NA,7,10.1007/s00204-012-0840-4
215,2012,Ag,I,Sphere,CKK,Precipitation,NA,20,NA,NA,NA,NA,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,48,25,CellTiterBlue,AlamarBlue,NA,4.2105,NA,7,10.1007/s00204-012-0840-4
216,2012,Ag,I,Sphere,CKK,Precipitation,NA,20,NA,NA,NA,NA,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,50,CellTiterBlue,AlamarBlue,NA,20.526,NA,7,10.1007/s00204-012-0840-4
217,2012,Ag,I,Sphere,CKK,Precipitation,NA,20,NA,NA,NA,NA,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,30,50,CellTiterBlue,AlamarBlue,NA,0.26316,NA,7,10.1007/s00204-012-0840-4
218,2012,Ag,I,Sphere,CKK,Precipitation,NA,20,NA,NA,NA,NA,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,48,50,CellTiterBlue,AlamarBlue,NA,2.6316,NA,7,10.1007/s00204-012-0840-4
219,2012,Ag,I,Sphere,CKK,Precipitation,NA,20,NA,NA,NA,NA,Caco-2,10000,H,Human,Colon,Epithelial,Adult,L,24,100,CellTiterBlue,AlamarBlue,NA,10.789,NA,7,10.1007/s00204-012-0840-4
